AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL;ESPE_01;ESPE_02;ESPE_03;ESPE_04;ESPE_05;ESPE_06;ESPE_07;ESPE_08;ESPE_09;ESPE_10;ESPE_11
2024;313;1;ESCUELA ARTURO PRAT; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,607071000000000;-70,38214100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;1227;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;315;8;ESCUELA HEROES DE LA CONCEPCION; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,625910000000000;-70,38781700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;513;1;1;7;LAICO;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;316;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,605101000000000;-70,38929700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;413;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;317;4;ESCUELA LAS ROCAS; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,589109000000000;-70,39375300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;1026;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;318;2;ESCUELA EDDA CUNEO DONNAGIO; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,435200000000000;-70,43364000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;318;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;319;0;ESCUELA LA BANDERA; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,599859000000000;-70,37824200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;879;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;320;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,667440000000000;-70,40171100000001;1;0;10;110;910;0;0;0;0;0;0;0;0;941;1;1;2; ;GRATUITO;GRATUITO;91004;91005;0;0;0;0;0;0;0;0;0
2024;321;2;ESCUELA BASICA SIMON BOLIVAR PALACIOS; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;322;0;ESCUELA GENERAL MANUEL BAQUEDANO; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,623100000000000;-70,38549000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;592;1;1;7;LAICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;324;7;ESCUELA FUNDACION MINERA ESCONDIDA; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,618000000000000;-70,37241400000001;1;0;10;110;0;0;0;0;0;0;0;0;0;509;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;326;3;ESCUELA SANTIAGO AMENGUAL B.; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,627781000000000;-70,37863900000001;1;0;10;110;0;0;0;0;0;0;0;0;0;619;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;327;1;ESCUELA PEDRO AGUIRRE CERDA; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;329;8;LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,693741000000000;-70,40981300000000;1;0;10;110;310;0;0;0;0;0;0;0;0;655;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;330;1;ESCUELA DE PARVULOS LOS PINGUINITOS; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,596609120000000;-70,38334656000001;1;0;10;0;0;0;0;0;0;0;0;0;0;154;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;332;8;ESCUELA GABRIELA MISTRAL; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,595930000000000;-70,37399300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;560;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;333;6;ESCUELA DE PARVULOS BLANCA NIEVES; ;71102600;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;-23,603239060000000;-70,37728119000001;1;0;10;0;0;0;0;0;0;0;0;0;0;220;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;335;2;COLEGIO MISIONERO JOSE LANCASTER; ;65153068;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,660089000000000;-70,38935900000000;1;0;10;110;310;0;0;0;0;0;0;0;0;624;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION; ;65154571;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,655750000000000;-70,40057400000001;0;0;110;310;0;0;0;0;0;0;0;0;0;1341;1;1;1; ;$1.000 A $10.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;337;9;COLEGIO SANTA TERESITA; ;65155142;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,650320000000000;-70,39141100000001;0;0;110;310;0;0;0;0;0;0;0;0;0;979;1;1;2; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL; ;65024466;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,677422000000000;-70,40916000000000;0;0;212;0;0;0;0;0;0;0;0;0;0;132;1;1;7;DESICIÓN FAMILIAR;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;341;7;COLEGIO ADVENTISTA DE ANTOFAGASTA; ;65102261;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,633221000000000;-70,39498100000000;1;0;110;310;0;0;0;0;0;0;0;0;0;798;1;1;7;ADVENTISTA DEL 7° DÍA;$1.000 A $10.000;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;342;5;COLEGIO INGLES SAN JOSE; ;65154641;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,665331000000000;-70,40036800000000;0;0;10;110;310;0;0;0;0;0;0;0;0;1326;1;1;2; ;$1.000 A $10.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;343;3;ESCUELA PRESBITERIANA; ;70450200;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,654751000000000;-70,39537000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;683;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;344;1;COLEGIO SANTA EMILIA; ;65155528;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,589300000000000;-70,37962300000000;0;0;10;110;310;0;0;0;0;0;0;0;0;985;1;1;2; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;349;2;ESC. PARV. LAS ARDILLITAS 1; ; ;9;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,682040000000000;-70,41470000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;350;6;COLEGIO LIDIA MORENO; ;65154814;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,656691000000000;-70,39724699999999;0;0;110;310;0;0;0;0;0;0;0;0;0;749;1;1;2; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;352;2;ESC. PARV. PAPELUCHO; ;78356250;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,669407000000000;-70,40568000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;353;0;ESC. PARV. GRETCHEN; ; ;9;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;354;9;COL. KID'S SCHOOL; ; ;9;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,648569000000000;-70,39353000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;355;7;COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA); ;81842900;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,662185000000000;-70,40235000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;356;5;COLEGIO CORAZON DE MARIA; ;65002989;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,657869000000000;-70,39701100000001;1;0;10;110;310;0;0;0;0;0;0;0;0;1111;1;1;2; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;357;3;COL. SAN LUIS;22679148; ;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,651312000000000;-70,39532000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;1000;1;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;358;1;INS. SANTA MARIA; ;65291530;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,652909000000000;-70,39543000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;444;1;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL; ;80970900;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,677394000000000;-70,41034999999999;0;0;10;110;310;0;0;0;0;0;0;0;0;909;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;363;8;COL. GIANT; ; ;9;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;364;6;COL. ANTOFAGASTA; ;76204669;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,637772000000000;-70,39362000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;670;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;365;4;COLEGIO EAGLE SCHOOL; ;65154484;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;-23,647011000000000;-70,39228100000000;0;0;10;110;310;0;0;0;0;0;0;0;0;875;1;1;1; ;GRATUITO;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;366;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA); ;79783050;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;-23,653932000000000;-70,39744000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;1056;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2024;367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT; ;69020400;1;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-23,105230000000000;-70,44066599999999;1;1;10;110;299;310;510;0;0;0;0;0;0;1678;1;1;1; ;GRATUITO;GRATUITO;52013;53014;0;0;0;0;0;0;0;0;0
2024;368;9;ESCUELA BASICA JULIA HERRERA VARAS; ;69020400;1;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-23,103760000000000;-70,44785299999999;1;0;10;110;299;0;0;0;0;0;0;0;0;1202;1;1;7;OPTATIVO DE LA FAMILIA (CATÓLICO-EVANGÉLICO);GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;369;7;ESCUELA LUCILA GODOY ALCAYAGA; ;69020400;1;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;1;-22,712311000000000;-70,27600099999999;1;0;110;0;0;0;0;0;0;0;0;0;0;17;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;370;0;ESCUELA ESTACION BAQUEDANO; ;69253200;1;2;ANTOF;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-23,335220000000000;-69,84545100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;165;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;371;9;COMPLEJO EDUCATIVO CARACOLES; ;69253200;1;2;ANTOF;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-22,890829000000000;-69,32029000000000;1;1;10;110;310;0;0;0;0;0;0;0;0;163;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ; ;69020500;1;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-25,402340000000000;-70,47445700000000;1;1;110;410;510;610;0;0;0;0;0;0;0;489;1;1;1; ;GRATUITO;GRATUITO;41005;52013;64001;0;0;0;0;0;0;0;0
2024;373;5;LICEO JUAN CORTES-MONROY CORTES; ;69020500;1;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-25,406830000000000;-70,48473400000000;1;0;110;310;0;0;0;0;0;0;0;0;0;520;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;374;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO; ;69020500;1;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-25,407200000000000;-70,48139999999999;1;0;10;110;165;299;0;0;0;0;0;0;0;434;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;375;1;ESCUELA VICTOR CARVAJAL MEZA; ;69020500;1;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;-25,406651000000000;-70,48596200000000;1;0;10;110;299;0;0;0;0;0;0;0;0;539;1;1;7;SIN ORIENTACIÓN RELIGIOSA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;377;8;ESCUELA PARANAL; ;69020500;1;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;1;-25,010099000000000;-70,46536300000000;1;0;110;0;0;0;0;0;0;0;0;0;0;31;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;378;6;ESCUELA PARTICULAR BERNARDO O'HIGGINS;13892459; ;0;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;379;4;LICEO FEDERICO VARELA; ;62000810;1;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;-26,344151000000000;-70,61752300000001;1;1;310;410;510;0;0;0;0;0;0;0;0;718;1;1;1; ;GRATUITO;GRATUITO;41005;52013;0;0;0;0;0;0;0;0;0
2024;380;8;ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS; ;62000810;1;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;-26,341000000000000;-70,61460099999999;1;0;10;110;0;0;0;0;0;0;0;0;0;314;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;381;6;ESCUELA BÁSICA PEDRO LUJAN; ;62000810;1;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;-26,430180000000000;-70,28772700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;136;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;382;4;ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA; ;62000810;1;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;-26,359760000000000;-70,64169300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;352;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;383;2;ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA; ;62000810;1;3;ATCMA;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;-26,342878340000000;-70,61779022000000;0;0;212;214;0;0;0;0;0;0;0;0;0;61;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;384;0;LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING; ;62000810;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;-26,393299000000000;-70,05590100000001;1;1;310;510;0;0;0;0;0;0;0;0;0;546;1;1;1; ;GRATUITO;GRATUITO;54018;54019;54020;0;0;0;0;0;0;0;0
2024;385;9;ESCUELA DE POTRERILLOS; ;69250500;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;386;7;ESCUELA ALIRO LAMAS CASTILLO; ;62000810;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;-26,387899000000000;-70,04573100000000;1;0;10;110;299;0;0;0;0;0;0;0;0;597;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;387;5;ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS; ;62000810;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;1;-26,385460000000000;-70,05075100000001;1;0;110;0;0;0;0;0;0;0;0;0;0;36;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;388;3;COLEGIO MATILDE TRASLAVINA VILLALON; ;73435300;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;389;1;ESCUELA ESPECIAL ROSITA AZUL; ;70940500;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;VALÓRICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;390;5;ESCUELA COEDUCACIONAL PARTICULAR; ;73435300;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;-26,243219000000000;-69,62278000000001;1;0;10;110;0;0;0;0;0;0;0;0;0;527;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;391;3;ESCUELA COEDUCACIONAL PARTICULAR OSCAR Y; ;73435300;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;-26,24438551;-69,62707947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;392;1;LICEO DIEGO DE ALMEIDA; ;73435300;1;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;-26,249290000000000;-69,62650300000000;1;0;110;299;310;363;0;0;0;0;0;0;0;589;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;396;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,363791000000000;-70,33487700000001;1;1;410;510;0;0;0;0;0;0;0;0;0;810;1;1;1; ;GRATUITO;GRATUITO;41002;41005;58034;0;0;0;0;0;0;0;0
2024;397;2;LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,373079300000000;-70,32965088000000;0;0;165;167;363;663;0;0;0;0;0;0;0;121;1;1;2; ;GRATUITO;GRATUITO;61002;0;0;0;0;0;0;0;0;0;0
2024;399;9;LICEO JOSÉ ANTONIO CARVAJAL; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,374350000000000;-70,32821700000000;1;1;310;510;610;0;0;0;0;0;0;0;0;993;1;1;1; ;GRATUITO;GRATUITO;51003;51009;52009;63009;64001;0;0;0;0;0;0
2024;400;6;LICEO BICENTENARIO MERCEDES FRITIS MACKENNEY; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,369619000000000;-70,32537100000000;1;0;110;310;0;0;0;0;0;0;0;0;0;985;1;1;1; ;$1.000 A $10.000;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;401;4;ESCUELA BERNARDO O HIGGINS; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,362459000000000;-70,32945300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;840;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;402;2;ESCUELA RUDECINDO ARMANDO PENA CARRASCO; ;69030200;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,35911404;-70,34798863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;403;0;ESCUELA LAURA ROBLES SILVA; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,373711000000000;-70,30647300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;525;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;404;9;ESCUELA EDUCACIÓN DIFERENCIAL MARÍA LUZ LANZA PIZARRO; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,372003560000000;-70,32041168000001;0;0;212;0;0;0;0;0;0;0;0;0;0;143;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;405;7;ESCUELA LOS ESTANDARTES; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,369820000000000;-70,31359100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;578;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;406;5;ESCUELA VICENTE SEPÚLVEDA ROJO; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,356850000000000;-70,32212800000001;1;0;10;110;0;0;0;0;0;0;0;0;0;763;1;1;7;LAICO(A).;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;407;3;ESCUELA JESÚS FERNÁNDEZ HIDALGO; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,374941000000000;-70,33776899999999;1;0;10;110;0;0;0;0;0;0;0;0;0;384;1;1;2; ;$1.000 A $10.000;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;408;1;ESCUELA PEDRO LEÓN GALLO; ;62000810;1;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;-27,361481000000000;-70,32494400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;955;1;1;7;LAICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
