AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_NB_5;MAT_ENS_5;MAT_SI_6;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_NB_TOT;MAT_TOTAL;MAT_CHI;MAT_EXT;MAT_NAC;MAT_NO_ETNIA;MAT_ETNIA;MAT_SI_INT;MAT_HOM_INT;MAT_MUJ_INT;MAT_NB_INT;MAT_INT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT;SLEP;NOMBRE_SLEP
2024;1;9;LICEO POLITECNICO ARICA                                                                                                                                                                                                                                        ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403;219;622;113;105;218;516;324;0;0;840;606;231;3;585;255;0;32;18;0;50;0;0;0;0;0;0;25;15;40;0;0;0;5;CHINCHORRO
2024;2;7;PARVULARIO LAS ESPIGUITAS                                                                                                                                                                                                                                      ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;60;61;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;61;0;0;121;120;1;0;112;9;0;22;11;0;33;5;0;0;0;0;0;0;0;5;0;0;0;5;CHINCHORRO
2024;3;5;ESC. PEDRO VICENTE GUTIERREZ TORRES                                                                                                                                                                                                                            ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;579;0;579;0;0;0;0;0;0;0;0;0;0;8;1;9;0;0;0;0;0;0;587;1;0;0;588;133;455;0;558;30;0;0;0;0;0;0;0;39;0;0;4;0;0;43;0;0;0;5;CHINCHORRO
2024;4;3;LICEO OCTAVIO PALMA PEREZ                                                                                                                                                                                                                                      ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;594;0;1203;0;0;0;0;0;0;0;0;0;0;609;594;0;0;1203;1117;86;0;887;316;0;13;9;0;22;0;0;0;0;35;0;0;0;35;0;0;0;5;CHINCHORRO
2024;5;1;JOVINA NARANJO FERNANDEZ                                                                                                                                                                                                                                       ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;132;89;221;0;0;0;0;0;0;0;0;240;246;0;486;0;56;34;90;0;0;0;0;0;0;428;369;0;0;797;720;77;0;643;154;0;63;40;0;103;0;8;0;0;16;5;0;0;29;0;0;0;5;CHINCHORRO
2024;7;8;L. POLI. ANTONIO VARAS DE LA BARRA                                                                                                                                                                                                                             ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;498;1098;0;0;0;600;498;0;0;1098;846;252;0;715;383;0;113;70;0;183;0;0;0;0;0;0;40;0;40;0;0;0;5;CHINCHORRO
2024;8;6;COLEGIO INTEGRADO EDUARDO FREI MONTALVA                                                                                                                                                                                                                        ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;24;14;38;0;152;105;257;0;0;0;0;0;0;0;0;213;183;0;396;0;0;0;0;0;0;0;0;0;0;389;302;0;0;691;512;179;0;597;94;0;55;25;0;80;2;8;0;0;16;0;0;0;26;0;0;0;5;CHINCHORRO
2024;9;4;ESCUELA REPUBLICA DE ISRAEL                                                                                                                                                                                                                                    ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;93;99;192;0;641;593;1234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;734;692;0;0;1426;1395;31;0;1267;159;0;113;72;0;185;8;32;0;0;0;0;0;0;40;0;0;0;5;CHINCHORRO
2024;10;8;ESCUELA REPUBLICA DE FRANCIA                                                                                                                                                                                                                                   ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;19;19;0;0;139;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;0;0;158;87;71;0;144;14;0;0;45;0;45;0;8;0;0;0;0;0;0;8;1;0;1;5;CHINCHORRO
2024;11;6;ESC. GRAL. PEDRO LAGOS MARCHANT                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;23;20;43;0;176;130;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;150;0;0;349;271;78;0;289;60;0;42;23;0;65;2;9;0;0;0;0;0;0;11;0;0;0;5;CHINCHORRO
2024;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA                                                                                                                                                                                                                               ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;24;18;42;0;155;129;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;147;0;0;326;307;19;0;256;70;0;42;33;0;75;2;9;0;0;0;0;0;0;11;0;0;0;5;CHINCHORRO
2024;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA                                                                                                                                                                                                                               ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;17;16;33;0;132;97;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;113;0;0;262;215;47;0;186;76;0;38;23;0;61;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;14;0;ESCUELA ROMULO J. PENA MATURANA                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;35;31;66;0;167;129;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;160;0;0;362;198;164;0;239;123;0;40;21;0;61;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;15;9;LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CREVANI                                                                                                                                                                                                              ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;107;160;267;0;0;0;0;0;0;0;0;56;75;0;131;0;0;0;0;0;0;0;0;0;0;163;235;0;0;398;391;7;0;325;73;0;32;45;0;77;0;8;0;0;4;0;0;0;12;0;0;0;5;CHINCHORRO
2024;16;7;ESCUELA REGIMIENTO RANCAGUA                                                                                                                                                                                                                                    ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;31;13;44;0;162;90;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;103;0;0;296;194;102;0;268;28;0;48;18;0;66;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ                                                                                                                                                                                                                             ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;26;24;50;0;210;166;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;190;0;0;426;332;94;0;363;63;0;54;33;0;87;3;15;0;0;0;0;0;0;18;0;0;0;5;CHINCHORRO
2024;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN                                                                                                                                                                                                                               ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;19;17;36;0;160;129;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;146;0;0;325;255;70;0;237;88;0;45;22;0;67;2;12;0;0;0;0;0;0;14;0;0;0;5;CHINCHORRO
2024;19;1;ESC. HUMBERTO VALENZUELA GARCIA                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;17;24;41;0;140;118;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;142;0;0;299;214;85;0;269;30;0;35;25;0;60;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;20;5;ESCUELA TUCAPEL                                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;32;23;55;0;233;159;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;182;0;0;447;319;128;0;343;104;0;64;37;0;101;4;16;0;0;0;0;0;0;20;0;0;0;5;CHINCHORRO
2024;21;3;ESCUELA CARLOS GUIRAO MASSIF                                                                                                                                                                                                                                   ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;CHINCHORRO
2024;22;1;ESCUELA GABRIELA MISTRAL                                                                                                                                                                                                                                       ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;50;59;109;0;374;356;730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;415;0;0;839;744;95;0;764;75;0;103;74;0;177;7;24;0;0;0;0;0;0;31;0;0;0;5;CHINCHORRO
2024;25;6;COLEGIO CENTENARIO DE ARICA                                                                                                                                                                                                                                    ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;49;34;83;0;271;219;490;0;0;0;0;0;0;0;0;131;123;0;254;0;0;0;0;0;0;0;0;0;0;451;376;0;0;827;666;161;0;616;211;0;104;57;0;161;4;16;0;0;8;0;0;0;28;0;0;0;5;CHINCHORRO
2024;26;4;ESCUELA REPUBLICA DE ARGENTINA                                                                                                                                                                                                                                 ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;16;17;33;0;122;106;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;123;0;0;261;192;69;0;222;39;0;27;11;0;38;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;27;2;ESCUELA ESMERALDA                                                                                                                                                                                                                                              ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;12;23;35;0;161;108;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;131;0;0;304;160;144;0;277;27;0;36;29;0;65;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;28;0;ESCUELA RICARDO SILVA ARRIAGADA                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;24;35;59;0;274;209;483;35;38;73;0;0;0;0;0;0;0;0;0;0;72;70;142;0;0;0;0;0;0;405;352;0;0;757;637;119;1;580;177;0;87;38;0;125;2;16;4;0;0;8;0;0;30;0;0;0;5;CHINCHORRO
2024;29;9;ESCUELA AMERICA                                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;54;44;98;0;257;246;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;290;0;0;601;301;300;0;506;95;0;62;53;0;115;4;16;0;0;0;0;0;0;20;0;0;0;5;CHINCHORRO
2024;30;2;ESCUELA DR. RICARDO OLEA GUERRA                                                                                                                                                                                                                                ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;0;0;0;0;109;49;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;49;0;0;158;131;27;0;110;48;0;0;0;0;0;0;0;0;24;0;0;0;0;24;0;0;0;5;CHINCHORRO
2024;31;0;ESCUELA DARIO SALAS DIAZ                                                                                                                                                                                                                                       ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;39;35;74;0;166;153;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;188;0;0;393;258;135;0;70;323;0;53;27;0;80;4;8;0;0;0;0;0;0;12;0;0;0;5;CHINCHORRO
2024;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.                                                                                                                                                                                                                          ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;54;61;115;0;254;234;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;85;216;0;0;0;439;380;0;0;819;513;306;0;418;401;0;103;73;0;176;4;16;0;0;0;0;7;0;27;0;0;0;5;CHINCHORRO
2024;33;7;ESCUELA CARLOS CONDELL DE LA HAZA                                                                                                                                                                                                                              ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;23;14;37;0;83;78;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;92;0;0;198;163;35;0;105;93;0;37;27;0;64;2;8;0;0;0;0;0;0;10;0;0;0;5;CHINCHORRO
2024;35;3;ESCUELA GRAL. MANUEL BAQUEDANO                                                                                                                                                                                                                                 ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;14;11;25;0;48;63;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;74;0;0;136;65;71;0;100;36;0;14;10;0;24;0;2;0;0;0;0;0;0;2;1;3;4;5;CHINCHORRO
2024;36;1;ESCUELA IGNACIO CARRERA PINTO                                                                                                                                                                                                                                  ;6;5;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;29;25;54;0;146;131;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;156;0;0;331;188;143;0;231;100;0;39;35;0;74;2;10;0;0;0;0;0;0;12;0;0;0;5;CHINCHORRO
2024;38;8;ESCUELA ESPAÑA                                                                                                                                                                                                                                                ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;45;36;81;0;225;192;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;228;0;0;498;350;148;0;147;351;0;72;44;0;116;3;15;0;0;0;0;0;0;18;0;0;0;5;CHINCHORRO
2024;39;6;ESCUELA PAMPA ALGODONAL                                                                                                                                                                                                                                        ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;5;4;9;0;37;33;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;37;0;0;79;28;51;0;62;17;0;8;7;0;15;1;1;0;0;0;0;0;0;2;0;2;2;5;CHINCHORRO
2024;41;8;ESCUELA VALLE DE CHACA                                                                                                                                                                                                                                         ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;42;35;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;35;0;0;77;26;51;0;55;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;CHINCHORRO
2024;42;6;ESCUELA MOLINOS LLUTA                                                                                                                                                                                                                                          ;6;5;1;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;13;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;0;0;25;12;13;0;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;CHINCHORRO
2024;43;4;JARDIN INFANTIL CEPILLIN                                                                                                                                                                                                                                       ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;8;18;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;18;0;0;26;25;1;0;23;3;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;;
2024;44;2;JARDIN INFANTIL PEQUENILANDIA                                                                                                                                                                                                                                  ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;45;0;COLEGIO ITALIANO SANTA ANA                                                                                                                                                                                                                                     ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;55;55;0;1;521;522;0;0;0;0;0;0;0;0;0;285;0;285;0;0;0;0;0;0;0;0;0;0;1;861;0;0;862;773;89;0;775;87;0;0;0;0;0;2;16;0;0;8;0;0;0;26;0;0;0;;
2024;46;9;JARDIN INFANTIL SAN ANDRES                                                                                                                                                                                                                                     ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;47;7;J.  I. KURUMI                                                                                                                                                                                                                                                  ;4;3;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;49;3;JARDIN INFANTIL PADRE LUIS GALLARDO                                                                                                                                                                                                                            ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;10;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;0;0;23;21;2;0;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;;
2024;50;7;COLEGIO ADVENTISTA DE ARICA                                                                                                                                                                                                                                    ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;0;0;0;0;169;189;358;0;0;0;0;0;0;0;0;86;92;0;178;0;0;0;0;0;0;0;0;0;0;255;281;0;0;536;512;24;0;348;188;0;52;32;0;84;0;8;0;0;4;0;0;0;12;0;0;0;;
2024;51;5;ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR                                                                                                                                                                                                                      ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;52;3;LICEO BICENTENARIO DOMINGO SANTA MARIA                                                                                                                                                                                                                         ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;138;154;292;0;890;901;1791;0;0;0;0;42;46;88;0;629;649;0;1278;0;0;0;0;271;242;513;0;0;0;1970;1992;0;0;3962;3224;738;0;3325;637;0;25;13;0;38;9;41;0;6;30;0;12;0;98;0;0;0;;
2024;55;8;JARDIN INFANTIL MONTESSORI GARDEN                                                                                                                                                                                                                              ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;56;6;COLEGIO SAN MARCOS DE ARICA                                                                                                                                                                                                                                    ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;27;27;54;0;345;287;632;0;0;0;0;0;0;0;0;160;151;0;311;0;0;0;0;0;0;0;0;0;0;532;465;0;0;997;988;9;0;914;83;0;64;46;0;110;2;16;0;0;8;0;0;0;26;0;0;0;;
2024;57;4;JARDIN INFANTIL ZORZALITO                                                                                                                                                                                                                                      ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;58;2;JARDIN INFANTIL PETETE J.M. BORGOÐO                                                                                                                                                                                                                           ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;59;0;COLEGIO SAN JORGE                                                                                                                                                                                                                                              ;4;3;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;25;15;40;0;158;153;311;0;0;0;0;0;0;0;0;87;87;0;174;0;0;0;0;0;0;0;0;0;0;270;255;0;0;525;518;7;0;490;35;0;0;0;0;0;4;16;0;0;8;0;0;0;28;0;0;0;;
2024;60;4;COLEGIO ALEMAN DE ARICA                                                                                                                                                                                                                                        ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;62;60;122;0;293;286;579;0;0;0;0;0;0;0;0;145;154;0;299;0;0;0;0;0;0;0;0;0;0;500;500;0;0;1000;954;46;0;876;124;0;76;46;0;122;4;16;0;0;7;0;0;0;27;0;0;0;;
2024;65;5;J.  I.  SOLDADITO DE PLOMO                                                                                                                                                                                                                                     ;4;3;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;66;3;JARDIN INFANTIL PLUTO                                                                                                                                                                                                                                          ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;;
2024;67;1;ABRAHAM LINCOLN SCHOOL                                                                                                                                                                                                                                         ;3;2;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;11;14;25;0;252;253;505;0;0;0;0;0;0;0;0;117;115;0;232;0;0;0;0;0;0;0;0;0;0;380;382;0;0;762;755;7;0;666;96;0;0;0;0;0;2;16;0;0;8;0;0;0;26;0;0;0;;
2024;69;8;JUNIOR COLLEGE                                                                                                                                                                                                                                                 ;4;3;0;15;AYP  ;151;15101;ARICA               ;151;ARICA                  ;1;0;10;28;38;0;218;235;453;0;0;0;0;0;0;0;0;124;124;0;248;0;0;0;0;0;0;0;0;0;0;352;387;0;0;739;731;8;0;698;41;0;0;0;0;0;2;20;0;0;10;0;0;0;32;0;0;0;;
2024;70;1;ESCUELA VALLE DE ESQUINA                                                                                                                                                                                                                                       ;6;5;1;15;AYP  ;151;15102;CAMARONES           ;151;ARICA                  ;1;0;0;0;0;0;7;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;10;5;5;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;CHINCHORRO
2024;72;8;LICEO VALLE DE CODPA                                                                                                                                                                                                                                           ;6;5;1;15;AYP  ;151;15102;CAMARONES           ;151;ARICA                  ;1;0;0;0;0;0;24;22;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21;30;0;0;0;33;43;0;0;76;17;59;0;55;21;0;0;0;0;0;0;4;0;0;0;0;4;0;8;0;1;1;5;CHINCHORRO
2024;73;6;ESCUELA VALLE DE COBIJA                                                                                                                                                                                                                                        ;6;5;1;15;AYP  ;151;15102;CAMARONES           ;151;ARICA                  ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;CHINCHORRO
2024;74;4;ESCUELA VALLE DE CAMARONES                                                                                                                                                                                                                                     ;6;5;1;15;AYP  ;151;15102;CAMARONES           ;151;ARICA                  ;1;0;0;0;0;0;6;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;12;9;3;0;6;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;5;CHINCHORRO
2024;75;2;ESCUELA VALLE DE GUANACAGUA                                                                                                                                                                                                                                    ;6;5;1;15;AYP  ;151;15102;CAMARONES           ;151;ARICA                  ;1;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;CHINCHORRO
2024;76;0;ESCUELA VALLE DE CUYA                                                                                                                                                                                                                                          ;6;5;1;15;AYP  ;151;15102;CAMARONES           ;151;ARICA                  ;1;0;0;0;0;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;6;6;0;0;3;3;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;1;5;CHINCHORRO
2024;78;7;LICEO GRANADEROS                                                                                                                                                                                                                                               ;6;5;1;15;AYP  ;152;15201;PUTRE               ;151;ARICA                  ;1;0;17;10;27;0;77;60;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;32;75;0;0;0;137;102;0;0;239;169;70;0;107;132;0;33;14;0;47;0;8;0;0;0;0;4;0;12;1;0;1;5;CHINCHORRO
2024;79;5;ESCUELA EL MARQUEZ                                                                                                                                                                                                                                             ;6;5;1;15;AYP  ;152;15201;PUTRE               ;151;ARICA                  ;1;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;1;5;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;CHINCHORRO
2024;81;7;ESCUELA PAYACHATAS                                                                                                                                                                                                                                             ;6;5;1;15;AYP  ;152;15201;PUTRE               ;151;ARICA                  ;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;CHINCHORRO
